timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
200656000,200656000,0.35026917,-0.012610249,0.009896481,-0.936512,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
201156000,201156000,0.42180833,-0.017936788,0.006143153,-0.9064868,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
201656000,201656000,0.48918897,-0.021177497,0.0029184127,-0.8719158,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
202156000,202156000,0.55039525,-0.021417351,0.0014825847,-0.8346282,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
202656000,202656000,0.6058969,-0.020684984,0.00045391792,-0.7952741,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
203156000,203156000,0.656416,-0.01966405,0.00024355324,-0.7541428,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
203656000,203656000,0.70265985,-0.018410278,-0.0001469619,-0.7112878,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
204156000,204156000,0.74583405,-0.01769438,6.684215e-05,-0.66589683,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
204656000,204656000,0.7853523,-0.01732962,-0.0005296053,-0.61880636,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
205156000,205156000,0.8213449,-0.017010078,-0.0006865819,-0.5701778,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
205656000,205656000,0.8539777,-0.017100742,-0.0016299039,-0.52002615,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
206156000,206156000,0.88329583,-0.016933324,-0.0030135391,-0.4685005,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
206656000,206656000,0.9095101,-0.01652457,-0.0034804936,-0.4153389,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
207156000,207156000,0.93208236,-0.01622149,-0.004390363,-0.36185673,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
207656000,207656000,0.95150846,-0.016086662,-0.0061796014,-0.30713975,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
208156000,208156000,0.9678393,-0.015205671,-0.007566981,-0.2509953,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
208656000,208656000,0.98098963,-0.014749805,-0.008131912,-0.19332835,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
209156000,209156000,0.9906733,-0.014634815,-0.008978594,-0.13517272,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
209656000,209656000,0.99693286,-0.013963173,-0.008326994,-0.07655508,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
210156000,210156000,0.9997159,-0.013311807,-0.008072318,-0.01805231,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
210656000,210656000,0.9990346,-0.013074391,-0.0093241315,0.04089147,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
211156000,211156000,0.9949034,-0.012917228,-0.010857697,0.099410735,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
211656000,211656000,0.98738104,-0.012470787,-0.011935873,0.157419,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
212156000,212156000,0.97635007,-0.010934619,-0.013439121,0.21550027,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
212656000,212656000,0.961815,-0.009916851,-0.013996394,0.27316254,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
213156000,213156000,0.94363976,-0.009419758,-0.013863863,0.3305498,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
213656000,213656000,0.9219497,-0.008391876,-0.013730996,0.38697526,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
214156000,214156000,0.8965224,-0.007686169,-0.014300088,0.44270077,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
214656000,214656000,0.86794615,-0.0065729446,-0.014689591,0.49639764,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
215156000,215156000,0.83598506,-0.0054518473,-0.0151189,0.54851675,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
215656000,215656000,0.8008423,-0.0043138093,-0.015787473,0.59865177,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
216156000,216156000,0.7628499,-0.0028754054,-0.016231831,0.6463655,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
216656000,216656000,0.7224682,-0.0023558766,-0.015935766,0.6912165,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
217156000,217156000,0.679713,-0.001456858,-0.015753185,0.7333076,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
217656000,217656000,0.63413167,0.0004445714,-0.01578592,0.77306384,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
218156000,218156000,0.58599484,0.001857271,-0.015759083,0.81015944,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
218656000,218656000,0.53643197,0.0029754573,-0.015583062,0.84379447,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
219156000,219156000,0.48587003,0.0027681405,-0.0151837645,0.8738949,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
219656000,219656000,0.43492305,0.0031679824,-0.014686274,0.9003423,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
220156000,220156000,0.38306344,0.003706383,-0.01399123,0.9236087,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
220656000,220656000,0.32996005,0.0039763935,-0.0138144735,0.9438855,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
221156000,221156000,0.27502272,0.00527778,-0.014109878,0.96131974,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
221656000,221656000,0.21854028,0.006055852,-0.013953548,0.9757094,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
222156000,222156000,0.16007128,0.007816531,-0.013158095,0.9869869,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
222656000,222656000,0.10047721,0.00859247,-0.013249791,0.9948141,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
223156000,223156000,0.041081358,0.008262025,-0.013302869,0.9990331,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
223656000,223656000,-0.019647663,0.009733448,-0.0127301365,0.9996786,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
224156000,224156000,-0.082028404,0.011068219,-0.012307567,0.99649256,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
224656000,224656000,-0.1439329,0.012993711,-0.011563834,0.98943466,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
225156000,225156000,-0.20574789,0.014770342,-0.010733041,0.97843474,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
225656000,225656000,-0.2673332,0.015369933,-0.009467752,0.96343505,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
226156000,226156000,-0.32795855,0.015805496,-0.008511029,0.9445216,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
226656000,226656000,-0.38716224,0.016039869,-0.007172409,0.92184424,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
227156000,227156000,-0.44460928,0.01690483,-0.0057952455,0.89554644,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
